unique_id,timestamp,speed_kmh,acceleration,deceleration,latitude,longitude
1140774666,1747906576,2857850.0,0.00896527,0.0879493,12.9506,77.566
1140774666,1747906580,1.92446,7.48543e-08,7.3432e-07,12.9506,77.566
1140774666,1747906581,2866960.0,-0.0170703,-0.16746,18.5887,73.703
1140774666,1747906582,1362460.0,0.000949068,0.00931036,12.9506,77.566
1140774666,1747906586,0.339351,-5.64217e-06,-5.53496e-05,18.5887,73.703
1140774666,1747906589,0.616142,5.89205e-06,5.7801e-05,12.9506,77.566
1140774666,1747906591,1379890.0,-0.00256301,-0.0251432,18.5887,73.703
1140774666,1747906591,3048580.0,0.00735458,0.0721484,12.9506,77.566
1140774666,1747906595,2.25579,1.22204e-06,1.19882e-05,12.9506,77.566
1140774666,1747906598,1.49181,1.19981e-05,0.000117701,12.9506,77.566
1140774666,1747906601,0.956316,3.05672e-06,2.99865e-05,18.5887,73.703
1140774666,1747906604,1.81588,2.55107e-06,2.5026e-05,12.9506,77.566
1140774666,1747906606,1405080.0,0.00953012,0.0934905,18.5887,73.703
1140774666,1747906607,2631780.0,0.00959412,0.0941183,12.9506,77.566
1140774666,1747906610,2.01877,6.2854e-06,6.16597e-05,12.9506,77.566
1140774666,1747906613,0.317042,-1.24437e-05,-0.000122073,12.9506,77.566
1140774666,1747906616,0.989579,4.48152e-05,0.000439637,18.5887,73.703
1140774666,1747906619,1.81956,6.11512e-06,5.99894e-05,12.9506,77.566
1140774666,1747906621,0.322597,-9.24223e-06,-9.06663e-05,18.5887,73.703
1140774666,1747906622,2894660.0,0.0240045,0.235485,12.9506,77.566
1140774666,1747906625,1.79657,-2.59023e-05,-0.000254101,12.9506,77.566
1140774666,1747906626,2552010.0,-0.0153049,-0.150142,18.5887,73.703
1140774666,1747906628,1369370.0,-0.112531,-1.10393,12.9506,77.566
1140774666,1747906631,0.0573656,0.000147086,0.00144291,12.9506,77.566
1140774666,1747906634,1.35036,-1.23951e-06,-1.21596e-05,12.9506,77.566
1140774666,1747906636,1425140.0,0.00297784,0.0292126,18.5887,73.703
1140774666,1747906637,2616430.0,0.000837304,0.00821395,12.9506,77.566
1140774666,1747906640,2.32964,-3.25379e-09,-3.19197e-08,12.9506,77.566
1140774666,1747906641,2839770.0,-0.000771558,-0.00756898,18.5887,73.703
1140774666,1747906643,2.35755,2.59725e-06,2.54791e-05,12.9506,77.566
1140774666,1747906646,0.102684,-5.27548e-07,-5.17525e-06,12.9506,77.566
1140774666,1747906649,2.34619,-1.06294e-06,-1.04275e-05,12.9506,77.566
1140774666,1747906651,0.541778,7.97261e-07,7.82113e-06,18.5887,73.703
1140774666,1747906652,3235180.0,0.00349347,0.034271,12.9506,77.566
1140774666,1747906655,1.81578,2.50746e-06,2.45982e-05,12.9506,77.566
1140774666,1747906658,2.18797,-1.66429e-06,-1.63267e-05,12.9506,77.566
1140774666,1747906661,2.46978,4.80034e-06,4.70913e-05,12.9506,77.566
1140774666,1747906666,0.0552958,-3.38893e-06,-3.32454e-05,18.5887,73.703
1140774666,1747906670,1.11003,-1.85624e-06,-1.82097e-05,12.9506,77.566
1140774666,1747906676,0.732229,2.23056e-06,2.18818e-05,18.5887,73.703
1140774666,1747906680,1.58008,-2.08809e-07,-2.04842e-06,12.9506,77.566
1140774666,1747906683,0.863425,-3.13536e-06,-3.07579e-05,12.9506,77.566
1140774666,1747906686,0.842133,5.41197e-06,5.30915e-05,18.5887,73.7031
1140774666,1747906689,2.20287,-1.02845e-06,-1.00891e-05,12.9506,77.566
1140774666,1747906691,1629340.0,-0.000948421,-0.00930401,18.5887,73.703
1140774666,1747906692,1912650.0,0.001182,0.0115954,12.9506,77.566
1140774666,1747906695,1.92188,6.7133e-08,6.58575e-07,12.9506,77.566
1140774666,1747906701,0.52132,4.97961e-07,4.885e-06,18.5887,73.703
1140774666,1747906705,1.56895,-9.42691e-07,-9.2478e-06,12.9506,77.566
1140774666,1747906711,0.845555,1.46918e-06,1.44126e-05,18.5887,73.703
1140774666,1747906715,1.12611,-7.72034e-07,-7.57365e-06,12.9506,77.566
1140774666,1747906721,0.75485,-3.32195e-08,-3.25883e-07,18.5887,73.703
1140774666,1747906725,2.33546,-1.82527e-06,-1.79059e-05,12.9506,77.566
1140774666,1747906726,2100480.0,0.00577017,0.0566054,18.5887,73.703
1140774666,1747906731,0.350892,8.96261e-07,8.79232e-06,12.9506,77.566
1140774666,1747906736,0.752357,2.09743e-07,2.05758e-06,18.5887,73.703
1140774666,1747906741,1.26854,2.47671e-06,2.42966e-05,12.9506,77.566
1140774666,1747906746,0.606206,-1.7783e-06,-1.74451e-05,18.5887,73.703
1140774666,1747906750,0.683874,8.19673e-07,8.04099e-06,12.9506,77.566
1140774666,1747906751,1824580.0,-0.00503425,-0.0493859,18.5887,73.703
1140774666,1747906756,0.528999,-1.36563e-06,-1.33968e-05,12.9506,77.566
1140774666,1747906761,0.261114,1.80889e-06,1.77452e-05,18.5887,73.703
1140774666,1747906765,0.632086,-1.12862e-06,-1.10718e-05,12.9506,77.566
1140774666,1747906766,2329250.0,-0.00136778,-0.0134179,18.5887,73.703
1140774666,1747906771,0.215147,1.93536e-07,1.89859e-06,12.9506,77.566
1140774666,1747906776,0.469615,-1.35088e-06,-1.32522e-05,18.5887,73.703
1140774666,1747906779,0.389126,1.41648e-06,1.38957e-05,12.9506,77.566
1140774666,1747906781,1440360.0,0.00128415,0.0125975,18.5887,73.7031
1140774666,1747906783,2040060.0,0.00771589,0.0756929,12.9506,77.566
1140774666,1747906786,1.86378,2.70741e-06,2.65597e-05,12.9506,77.566
1140774666,1747906792,0.998094,1.04327e-07,1.02345e-06,18.5887,73.7031
1140774666,1747906796,0.741448,-3.13139e-06,-3.0719e-05,12.9506,77.566
1140774666,1747906802,0.662088,1.04625e-06,1.02637e-05,18.5887,73.703
1140774666,1747906807,0.0573888,1.50746e-06,1.47882e-05,12.9506,77.566
1140774666,1747906812,0.703299,-1.44763e-06,-1.42012e-05,18.5887,73.703
1140774666,1747906817,0.253708,5.73929e-07,5.63024e-06,18.5887,73.703
1140774666,1747906820,0.545132,5.73929e-07,5.63024e-06,12.9506,77.566
1140774666,1747906822,2127010.0,0.00260054,0.0255113,18.5887,73.703
1140774666,1747906827,1.10331,5.55728e-07,5.4517e-06,18.5887,73.703
1140774666,1747906831,2.23606,-2.64994e-06,-2.59959e-05,12.9506,77.566
1140774666,1747906832,2502240.0,0.00257522,0.0252629,18.5887,73.703
1140774666,1747906837,0.402378,1.63445e-06,1.6034e-05,18.5887,73.703
1140774666,1747906841,0.491045,1.4773e-08,1.44924e-07,12.9506,77.566
1140774666,1747906847,0.345808,-1.90261e-06,-1.86646e-05,18.5887,73.703
1140774666,1747906850,0.616448,-8.36332e-09,-8.20441e-08,12.9506,77.566
1140774666,1747906852,1825830.0,0.000379288,0.00372082,18.5887,73.703
1140774666,1747906857,0.327623,8.8814e-07,8.71266e-06,18.5887,73.703
1140774666,1747906860,0.438639,1.05228e-06,1.03228e-05,12.9506,77.566
1140774666,1747906862,0.15288,-9.22145e-07,-9.04624e-06,18.5887,73.703
1140774666,1747906866,0.512752,3.21361e-07,3.15256e-06,12.9506,77.566
1140774666,1747906867,2885360.0,0.00437955,0.0429634,18.5887,73.703
1140774666,1747906872,0.411187,-2.33737e-07,-2.29296e-06,18.5887,73.703
1140774666,1747906876,0.0616358,-3.66439e-06,-3.59477e-05,12.9506,77.566
1140774666,1747906877,2272270.0,0.00187217,0.018366,18.5887,73.703
1140774666,1747906882,0.0656224,1.74174e-06,1.70864e-05,18.5887,73.703
1140774666,1747906886,2.20369,1.13672e-06,1.11513e-05,12.9506,77.566
1140774666,1747906887,2423500.0,-0.00388847,-0.0381459,18.5887,73.703
1140774666,1747906892,0.594972,4.00083e-07,3.92481e-06,18.5887,73.703
1140774666,1747906896,1.4768,-5.39992e-06,-5.29732e-05,12.9506,77.566
1140774666,1747906897,2307290.0,0.00497729,0.0488272,18.5887,73.703
1140774666,1747906902,1.25625,1.06815e-06,1.04785e-05,18.5887,73.703
1140774666,1747906906,2.32351,1.06815e-06,1.04785e-05,12.9506,77.566
1140774666,1747906907,1843330.0,-0.0047476,-0.046574,18.5887,73.703
1140774666,1747906912,0.304027,-8.5287e-07,-8.36666e-06,18.5887,73.703
1140774666,1747906915,1.70027,4.71274e-07,4.6232e-06,12.9506,77.566
1140774666,1747906917,0.490899,-7.66886e-07,-7.52315e-06,18.5887,73.703
1140774666,1747906921,1.64376,4.14639e-07,4.06761e-06,12.9506,77.566
1140774666,1747906927,0.475429,-3.93054e-07,-3.85586e-06,18.5887,73.703
1140774666,1747906931,1.78354,-3.93054e-07,-3.85586e-06,12.9506,77.566
1140774666,1747906932,1813550.0,-0.00129284,-0.0126828,18.5887,73.703
1140774666,1747906937,0.887128,5.10467e-07,5.00768e-06,12.9506,77.566
1140774666,1747906942,0.401095,-4.99072e-07,-4.89589e-06,18.5887,73.703
1140774666,1747906946,1.78188,5.24133e-07,5.14174e-06,12.9506,77.566
1140774666,1747906952,0.452297,-4.15669e-07,-4.07771e-06,18.5887,73.703
1140774666,1747906956,2.19563,-5.6313e-06,-5.52431e-05,12.9506,77.566
1140774666,1747906957,1805050.0,0.00141129,0.0138447,18.5887,73.703
1140774666,1747906962,0.330902,2.76724e-07,2.71467e-06,12.9506,77.566
1140774666,1747906967,0.0615282,5.03349e-07,4.93785e-06,18.5887,73.703
1140774666,1747906971,2.26621,-3.89886e-07,-3.82478e-06,12.9506,77.566
1140774666,1747906977,0.147577,1.83135e-07,1.79656e-06,18.5887,73.703
1140774666,1747906982,0.453063,-3.32458e-07,-3.26141e-06,18.5887,73.703
1140774666,1747906986,1.41177,3.86542e-06,3.79198e-05,12.9506,77.566
1140774666,1747906987,1751100.0,-0.00104063,-0.0102086,18.5887,73.703
1140774666,1747906992,2.30202,4.65942e-07,4.57089e-06,12.9506,77.566
1140774666,1747906998,0.150331,8.82168e-08,8.65407e-07,18.5887,73.703
1140774666,1747907002,1.65887,0.239986,2.35426,12.9506,77.566
1140774666,1747907003,2511600.0,0.00463553,0.0454745,18.5887,73.703
1140774666,1747907005,1442690.0,-0.171736,-1.68473,12.9506,77.566
1140774666,1747907008,1.70311,-3.46422e-06,-3.3984e-05,12.9506,77.566
1140774666,1747907011,2.45549,2.00281e-07,1.96475e-06,12.9506,77.566
1140774666,1747907013,0.437688,6.0027e-07,5.88865e-06,18.5887,73.703
1140774666,1747907014,3083410.0,0.000380384,0.00373157,12.9506,77.566
1140774666,1747907017,0.845122,-9.70041e-07,-9.5161e-06,12.9506,77.566
1140774666,1747907018,2678830.0,0.00496435,0.0487003,18.5887,73.7031
1140774666,1747907020,1401410.0,0.00199553,0.0195761,12.9506,77.566
1140774666,1747907023,1.21933,4.16818e-06,4.08899e-05,12.9506,77.566
1140774666,1747907026,0.625365,-1.77013e-06,-1.7365e-05,12.9506,77.566
1140774666,1747907028,0.484054,3.74135e-07,3.67026e-06,18.5887,73.703
1140774666,1747907029,3104730.0,-0.00327391,-0.0321171,12.9506,77.566
1140774666,1747907032,0.901851,-2.79724e-07,-2.74409e-06,12.9506,77.566
1140774666,1747907033,2578850.0,0.000307975,0.00302124,18.5887,73.703
1140774666,1747907035,1504690.0,-0.00276346,-0.0271096,12.9506,77.566
1140774666,1747907038,2.31779,-6.90251e-07,-6.77137e-06,12.9506,77.566
1140774666,1747907041,2.26084,2.05531e-07,2.01626e-06,12.9506,77.566
1140774666,1747907043,0.19137,-1.47656e-07,-1.44851e-06,18.5887,73.703
1140774666,1747907044,3286480.0,0.000384282,0.0037698,12.9506,77.566
1140774666,1747907047,0.363287,1.40183e-06,1.3752e-05,12.9506,77.566
1140774666,1747907048,2554410.0,-0.0040829,-0.0400533,18.5887,73.703
1140774666,1747907050,1386980.0,4.7275e-05,0.000463768,12.9506,77.566
1140774666,1747907053,0.789168,4.00867e-06,3.9325e-05,18.5887,73.703
1140774666,1747907056,1.72012,-3.94848e-06,-3.87346e-05,12.9506,77.566
1140774666,1747907058,0.745694,-1.90714e-06,-1.87091e-05,18.5887,73.703
1140774666,1747907059,2869970.0,0.00100562,0.00986517,12.9506,77.566
1140774666,1747907062,2.41886,2.3929e-06,2.34744e-05,12.9506,77.566
1140774666,1747907063,2093940.0,-0.00221883,-0.0217668,18.5887,73.703
1140774666,1747907065,1550580.0,-0.000570258,-0.00559423,12.9506,77.566
1140774666,1747907068,1.64794,-7.83753e-07,-7.68861e-06,12.9506,77.566
1140774666,1747907071,0.680243,-1.7125e-06,-1.67996e-05,12.9506,77.566
1140774666,1747907073,0.859789,-1.87144e-08,-1.83588e-07,18.5887,73.703
1140774666,1747907077,0.18305,-3.29205e-07,-3.2295e-06,12.9506,77.566
1140774666,1747907078,2161110.0,0.000756496,0.00742122,18.5887,73.703
1140774666,1747907080,1559550.0,0.000797988,0.00782826,12.9506,77.566
1140774666,1747907083,1.41836,2.35503e-07,2.31028e-06,12.9506,77.566
