ID,UUID,timeStart,duration,pureDuration,speedStart,speedStop,speedMedian,prevEventSpeed,accelerationDirect,accelerationLateral,accelerationVertical,accelerationDirectEnd,accelerationLateralEnd,accelerationVerticalEnd,UNIQUE_ID,type,accidentTrigger,reliability,synced
23,87C17904-1536-4DE3-807A-8B3550714BF0,1742388100249.0,20426.0,20426.0,0.42831575870513916,4.807283039554022e-05,0.0001,0.05349421501159668,3.8662807506405716,3.2747729241069665,7.47205153811689,-0.08517145859753439,2.980810883912945,9.321524296257847,196542710,Cornering,NOT_DEFINED,0.0024038462420187087,0
24,EACBBE3C-2E1A-4EBE-8724-A8F8D4360E6F,1742388127693.0,11452.0,9162.0,0.3691374957561493,0.0002394920593360439,0.0826,0.36793163418769836,-0.7141173885162466,-3.1785237577907273,10.26470752047348,-0.0779956120270184,-2.9994139205963792,9.6176091911251,196542710,Cornering,NOT_DEFINED,1.9855769959074536,0
32,3A482EAA-96D0-497C-8DF3-1C156E9F22D9,1742391157215.0,1751.0,338.0,5.094893455505371,4.889965534210205,5.0949,0.12982599437236786,-9.52056142568447,3.05755481622501,1.4252025487496576,-9.98907075659773,2.791294551608756,4.026987541766669,565024602,Cornering,NOT_DEFINED,-1.0,0
33,FDC76702-B2AB-4EC9-9C9B-35202BB72357,1742391156970.0,2012.0,2012.0,5.094893455505371,4.9207916259765625,5.0949,0.12982599437236786,-4.54903246379441,0.8234437772980256,4.06369814293807,10.179526355780277,0.10143675542594321,4.133437791458827,565024602,Braking,NOT_DEFINED,-1.0,0
34,4FAE5E69-A028-4C03-928A-89C1AB7A620E,1742391158982.0,103027.0,97329.0,4.9207916259765625,4.446959495544434,5.3026,4.889965534210205,10.179526355780277,0.10143675542594321,4.133437791458827,1.8553726396138677,-2.0427716045948148,9.270483695275145,565024602,Acceleration,NOT_DEFINED,-1.0,0
35,064CF6DC-B0F2-4289-AA02-1E08301D4E07,1742391395899.0,1853.0,82.0,4.978883743286133,3.98000168800354,3.98,5.0327043533325195,-3.79342671992258,3.1519272918490295,18.111564902332955,-2.6950788097814056,3.581184239497291,19.16522565249858,565024602,Braking,NOT_DEFINED,95.6730804323446,0
36,A82FA072-3F08-453E-AC20-5CB3488CABAD,1742391396175.0,4875.0,165.0,4.978883743286133,3.335764169692993,3.7185,5.0327043533325195,2.7028563500201335,0.09316269184682868,12.651557353889007,0.30299043925089875,-0.8293804575309528,10.567439418542458,565024602,Acceleration,NOT_DEFINED,89.38702250946568,0
37,B0717E6F-537E-42A2-B89E-4F09B73F7A64,1742391511672.0,943.0,48.0,1.434520959854126,1.689254641532898,1.5642,2.672825813293457,3.4306324064826796,-0.7914263318489021,3.559285521764095,1.222171161681854,0.9108766614087118,15.612321337063833,565024602,Acceleration,NOT_DEFINED,37.600962917656645,0
38,D8641B5B-3919-43FE-8F80-33D5AF6A738C,1742391510794.0,2718.0,113.0,2.672825813293457,1.689254641532898,1.5642,3.302666425704956,-3.0172314866163603,4.262653945910478,11.44772431343055,-2.6241172388512832,1.190451505635345,11.42114041208966,565024602,Braking,NOT_DEFINED,37.600962917656645,0
39,84910D74-E0A3-438F-99B2-0759561D45B4,1742391617893.0,5631.0,64.0,1.069016933441162,1.4700546264648438,1.4466,1.485112190246582,2.8295196507043388,-1.0095244004663195,8.814756638690003,0.8036828470186003,-1.1189321476543912,9.51755552532933,565024602,Acceleration,NOT_DEFINED,34.77403973704264,0
40,227DD75D-84AE-4273-BF4F-9B334666F4CD,1742391762275.0,654.0,48.0,4.048709869384766,3.3565890789031982,2.4027,5.804259300231934,-2.347442611208037,3.1444738427115397,10.685482343319896,-0.4932234888678667,2.0171483470525993,13.00144926995879,565024602,Cornering,NOT_DEFINED,57.7572136569835,0
41,A67C9AB0-3827-4128-8B21-F75B7154D122,1742392020402.0,2266.0,113.0,0.0035947624128311872,1.9086934328079224,1.799,0.6816470623016357,2.3136966548560864,-4.331242252268363,7.308478102743886,-0.6965744211793685,1.534445745980601,11.95632378321252,565024602,Cornering,NOT_DEFINED,43.245193893916564,0
42,48C0469E-6469-4C84-B797-3443850B2479,1742392075280.0,2340.0,48.0,3.6798341274261475,3.806265115737915,4.0742,3.9648635387420654,2.593768501936583,-3.211559712365202,8.792697180122879,-1.2303495901147554,2.354358912060412,14.387601139283547,565024602,Cornering,NOT_DEFINED,97.93750359232622,0
43,179C0119-4A52-4B9E-B04C-78AD80E1DA35,1742392123402.0,4329.0,113.0,3.372819423675537,4.425334453582764,4.8716,4.560233116149902,2.1604433610569016,-3.2552301829824533,6.236739630454772,0.5437201482260596,-0.6992177364998231,12.395562149868173,565024602,Cornering,NOT_DEFINED,-1.0,0
44,58F11175-3BB4-4A64-BCAD-8CCFE6B5F7B1,1742392140042.0,1377.0,80.0,5.342340469360352,5.808534145355225,5.7939,5.028540134429932,3.453497839077213,-3.9703713248670374,7.273076480959497,1.8474225941971145,-2.42902519011703,10.239461772772934,565024602,Acceleration,NOT_DEFINED,-1.0,0
45,0C11F1C8-37A7-4D5F-B9EE-CC03BC232BDB,1742392134973.0,8531.0,226.0,5.074892520904541,5.52308988571167,5.5231,4.811910152435303,3.0507918428239407,-3.3636053748769985,11.286544059474219,0.45881259623405535,-0.1573841615360199,10.58672227642004,565024602,Cornering,NOT_DEFINED,-1.0,0
46,358982E9-9441-4D73-96B1-9AE97159B8F0,1742392171111.0,1214.0,139.0,1.9914255142211914,1.9513583183288574,0.6602,2.811687469482422,-0.5801908312482548,3.0679062679164586,13.196803571000968,-1.5277888772982249,2.8895544538666584,11.249737966886125,565024602,Cornering,NOT_DEFINED,15.870192889807512,0
47,AD244228-7E73-4AA4-B15D-F9D273F4BB8B,1742392209995.0,841.0,211.0,1.134497877586238e-12,6.402555894312323e-13,0.3059,2.002525532548982e-12,3.422100098195955,-7.221129259855824,11.074575572563413,-0.09860440680802367,0.4719575326093012,6.490114628083727,565024602,Acceleration,NOT_DEFINED,7.35336565433523,0
48,7ECDC536-655C-4ECC-9619-38FDA46FDC9A,1742392209816.0,7724.0,2535.0,1.134497877586238e-12,0.22783826291561127,0.2278,2.002525532548982e-12,-2.862499402849192,0.6677496610327165,16.035397042281236,-2.6010437760236615,-3.009829395837393,7.900367527139924,565024602,Braking,NOT_DEFINED,5.475961739318619,0
49,07F01B48-755E-4C23-ACA0-9EF377991701,1742392209929.0,8143.0,5208.0,1.134497877586238e-12,0.24501948058605194,0.2278,2.002525532548982e-12,0.22013898127495146,-3.098188429644616,9.600474333621996,-0.8068120275895856,-2.9873593889275587,10.264111304874827,565024602,Cornering,NOT_DEFINED,5.475961739318619,0
50,A3F30442-650F-40DC-89E0-B0C8F9F12FCE,1742392223173.0,1571.0,160.0,0.026809383183717728,0.015284179709851742,0.0087,0.04712463915348053,-2.73945138474206,-1.130454052185889,9.459873450257113,-2.69705726881166,-1.2222131093526618,9.663291266844983,565024602,Braking,NOT_DEFINED,0.2091346230556276,0
51,3AEEE24A-06B0-4058-81FF-660FCEB7C767,1742392279984.0,2421.0,507.0,2.9503638457841934e-24,0.6699118614196777,0.3912,7.911501164590908e-23,-0.7732174737663803,3.0781566595701597,9.233893414751623,-3.1660752411523307,2.4316742313154602,12.49484327319188,565024602,Cornering,NOT_DEFINED,9.403846498777186,0
52,770ED9C4-BCBD-4471-9D0F-16FA34D5D9A8,1742392280946.0,7360.0,659.0,1.092917603636652e-25,0.6520416736602783,0.3912,2.9503638457841934e-24,-3.1191641671956747,3.0195789631140917,11.354869684256224,-2.1351220413906686,-1.9841918875356288,9.771694801220516,565024602,Braking,NOT_DEFINED,9.403846498777186,0
53,AC232B9F-18A2-4FBF-B504-AC3D2B46BBE5,1742392295754.0,2867.0,275.0,2.6411543174731378e-08,2.91337259872293e-10,0.0,9.818094071079031e-08,-1.0759443194313727,-3.2699755088031557,11.348220234789952,-0.6888797465512362,-2.5562739535610417,9.016423138434883,565024602,Cornering,NOT_DEFINED,0.0,0
54,6E9AC422-3BA8-4A88-9551-CC9A896564D5,1742392341028.0,1958.0,511.0,0.2892276346683502,0.2829793095588684,0.283,0.0438927486538887,-0.5887901725903218,-3.3113142795045736,10.308196137778907,-0.45325689589931295,-2.8331727958197463,8.110170400211688,565024602,Cornering,NOT_DEFINED,6.8028848649129445,0
55,484AE587-847B-4A1E-B28A-41283510CCA2,1742392344425.0,2699.0,95.0,0.05127884820103645,0.31711429357528687,0.1417,0.2829793095588684,2.8515076423538592,0.301406128123586,8.843921492549143,2.649101255711146,1.4424103950100735,10.12493892354811,565024602,Acceleration,NOT_DEFINED,3.40625012494051,0
56,F5920160-4D1F-4F00-88D0-68F2C5C55800,1742392356054.0,726.0,306.0,0.047716304659843445,0.013639229349792004,0.1324,0.38385844230651855,2.7693342607732334,1.930471936913331,10.02107968642666,2.615557272167508,-1.678484563945621,9.502168777728816,565024602,Acceleration,NOT_DEFINED,3.1826924244327697,0
57,202DF618-064F-4BD9-95D9-ED4B6EA4564F,1742392356407.0,3631.0,1475.0,0.013639229349792004,0.1324426829814911,0.1324,0.047716304659843445,-3.228812445676055,1.525251426071493,8.327912022944924,-2.390965193574261,3.798633941185419,8.530667106864534,565024602,Braking,NOT_DEFINED,3.1826924244327697,0
58,5D3EDCA4-5019-40BD-9E83-5FBD3C7C940D,1742392360544.0,1559.0,1230.0,0.3120451271533966,0.046327535063028336,0.1301,0.1324426829814911,2.8362574301613326,1.575385937284759,9.287014860551926,2.514682331870553,-4.8073114130142915,7.651564055899639,565024602,Acceleration,NOT_DEFINED,3.1274039608663395,0
59,6F475DA3-BB35-4E9B-A26F-BAE00AE975C0,1742392355566.0,12126.0,7445.0,0.047716304659843445,0.018699409440159798,0.1301,0.38385844230651855,1.6692147264796904,3.105522673487659,8.92734738004068,-0.041649165035254065,-2.9002072187109658,9.42934762643166,565024602,Cornering,NOT_DEFINED,3.1274039608663395,0
60,CDD6267C-A1E7-4F81-B2DA-59768F766709,1742399814373.0,12695.0,7986.0,6.38352632522583,6.0413336753845215,6.1312,8.956038982432801e-06,4.0635451556917,0.3668083319412345,6.866952306818891,1.9913941637024712,1.637637183803516,11.256495510789746,315396716,Acceleration,NOT_DEFINED,-1.0,0
61,2EB75DDE-E458-4096-AE26-007A97AA037F,1742399831516.0,2718.0,68.0,6.1068115234375,5.534929275512695,6.0364,6.313957214355469,3.2767735860643756,10.462259671060101,18.018662240108803,2.1663422673394197,1.7229265912222622,15.994898820283757,315396716,Acceleration,NOT_DEFINED,-1.0,0
62,C4992D5A-2BA3-4CE3-AD3B-EF356D0485A2,1742399815543.0,21577.0,1169.0,6.38352632522583,6.957655906677246,6.1312,8.956038982432801e-06,17.796611435395487,4.278193435918206,10.135322445007194,-0.677537056724602,1.7425121533414565,10.861330784686087,315396716,Cornering,NOT_DEFINED,-1.0,0
63,E85D2343-C153-4B77-B5CA-99D568512BA1,1742399848145.0,1180.0,96.0,5.273717880249023,5.156871795654297,5.7823,5.376087188720703,0.014438731195918875,-3.282304513747459,9.690687923512122,-0.03405757903546225,-2.66335940608662,8.344898321499395,315396716,Cornering,NOT_DEFINED,-1.0,0
64,9E57311D-B3CE-4DFC-8527-A69203EA92B6,1742399867459.0,1328.0,144.0,5.109853267669678,4.275817394256592,4.2758,5.982597351074219,0.3652680264647046,3.6873004782171233,14.561342721412569,-0.24521320850246253,-1.4841395453802062,9.947149581050066,315396716,Cornering,NOT_DEFINED,-1.0,0
65,047DEA8A-C713-41B4-983D-C5B3FD3A2FEB,1742399881937.0,1004.0,245.0,5.576526165008545,5.573652744293213,5.5737,6.419863700866699,0.15998511499129164,-3.01001576524831,10.33497932088576,-0.050498838276283875,-1.2280470208708432,10.763829096109372,315396716,Cornering,NOT_DEFINED,-1.0,0
66,A9428C03-75CF-4105-B550-EBA291270FC2,1742399892937.0,4428.0,407.0,8.232633590698242,2.767457962036133,3.5516,8.25648307800293,0.8307470486930895,3.121173913303494,8.614972579333951,-0.2919560575088227,-2.4774956690096523,6.323343145338966,315396716,Cornering,NOT_DEFINED,85.37500313153646,0
67,8740953C-2259-490E-A479-C09A6947F7BB,1742399903185.0,1067.0,131.0,4.438088417053223,4.440293788909912,3.647,4.531486988067627,2.411193120809361,3.8964627074173146,9.549174462510177,1.7536710447824735,-0.34558982120849524,9.839477289279639,315396716,Cornering,NOT_DEFINED,87.66827244642229,0
68,AF3CE5D7-8EEC-458F-BE80-852DF5829112,1742399911160.0,1055.0,66.0,3.585361957550049,2.8972861766815186,3.2866,3.4046454429626465,-0.9728164629920828,-3.2205349852050564,10.981221358597399,0.1395520959533898,-2.5819393107811903,8.274367274979614,315396716,Cornering,NOT_DEFINED,79.00481059018686,0
69,048D11F4-5657-4990-BF3C-0421C7D409C8,1742400104770.0,2302.0,260.0,1.033584475517273,1.959503412246704,1.9595,0.978581964969635,-0.5280098530496431,-3.2293509678339998,10.229832090473751,-0.8744327958531435,-1.7727306022528526,9.258114916375547,315396716,Cornering,NOT_DEFINED,47.103367112356594,0
70,B93F6263-BDD2-4BA2-831A-088000C95A6F,1742400110295.0,1054.0,225.0,3.7802162170410156,4.468467712402344,4.8175,3.1210174560546875,-0.0649198519692964,3.0696762141156895,11.02392989877428,0.18967000158142522,1.914696923164408,9.729828648906151,315396716,Cornering,NOT_DEFINED,-1.0,0
71,9F8CF4AC-5BC4-416F-B315-627D4F2829D4,1742400138091.0,6044.0,80.0,1.1960387229919434,1.4022672176361084,1.4023,1.3400731086730957,0.19368970258758278,-3.757199288594969,10.90675719370843,-0.5355830315452288,-1.2265212043976539,10.570942386650975,315396716,Cornering,NOT_DEFINED,33.70913585182836,0
72,934D9ED0-60FE-4D0C-907A-21D3A1F5DB0A,1742400245321.0,7318.0,3164.0,0.15734297037124634,0.5120525360107422,0.7973,0.34347715973854065,-0.7809312040208982,-4.3619991719421485,6.44174234165076,-4.6370041764863625,-2.19669345574094,10.521334859787384,315396716,Cornering,NOT_DEFINED,19.165866087615164,0
73,E4DF6427-AD77-44B9-A6F6-C30C4435EA4F,1742400242446.0,23205.0,10529.0,1.5866860151290894,1.1709520816802979,0.5121,1.229079246520996,-2.8145832652164167,0.9722858477875946,10.178856301612337,-2.470117011296077,-0.13919239399560412,9.5983929244265,315396716,Braking,NOT_DEFINED,12.310096605377806,0
74,D974EED6-DE05-4D58-8360-719326DDD3BC,1742400305616.0,4019.0,210.0,0.14961029589176178,0.0143607622012496,0.0144,0.3135107159614563,-3.624711031841314,-0.5259237182299596,11.900587714527461,-2.2840182776382,0.6113214220144527,10.141246717508448,315396716,Braking,NOT_DEFINED,0.346153858850694,0
75,C1A8FA9E-A63D-4AEC-8A0D-5AB1B7793784,1742400418254.0,782.0,198.0,0.46601423621177673,0.46601423621177673,0.4309,0.3578246235847473,-2.795758945962903,-0.8031742045948798,13.01979934753176,-2.1452526596467387,-3.0033326872943285,10.189024114521809,315396716,Braking,NOT_DEFINED,10.358173456858616,0
76,7B131C0D-AEE0-4FC5-98FA-7F68ED7E01EE,1742400424280.0,6337.0,1412.0,0.4185417890548706,0.7801324725151062,0.7801,0.3982986509799957,2.9444993027045157,2.8921212593974603,8.529917897450323,2.695336708752399,-1.5322779643197963,6.416566752745961,315396716,Acceleration,NOT_DEFINED,18.752404533987946,0
77,3DD05ED4-908A-4B65-A3ED-52DFBE2FE0E0,1742400424231.0,9914.0,5069.0,0.4185417890548706,0.11179805546998978,0.4185,0.3982986509799957,2.4718549084295893,3.0164381592396134,8.176907906947333,-3.381471961860778,-2.9997812872757867,8.79196155902438,315396716,Cornering,NOT_DEFINED,10.060096522848296,0
78,E2C39B36-B44C-4588-BEEC-9B8CAEC99D30,1742400429732.0,9721.0,6580.0,0.947746217250824,0.0052151731215417385,0.0332,0.9505026936531067,-2.800314813028852,-5.427053814855251,10.814450874156257,-2.61857451303562,-0.08935603946964021,10.299702708830404,315396716,Braking,NOT_DEFINED,0.7980769523502111,0
79,212FD3CB-F470-4118-8C76-616ECB5E0016,1742400459932.0,18766.0,442.0,5.21299409866333,7.862905502319336,7.1744,5.024542331695557,-3.2108357090831143,1.385165886999829,11.730975691816795,-0.697996997040978,0.6866821355862959,11.843554576634677,315396716,Braking,NOT_DEFINED,-1.0,0
80,217F3038-A9BB-44AE-AF8F-30973C8EC2FD,1742400464678.0,29914.0,699.0,7.270751476287842,8.608677864074707,7.8766,7.510036468505859,3.0387410114617883,-1.2810789512036351,7.954964044981765,2.428411313362223,-0.8392682257981775,10.462275489317687,315396716,Acceleration,NOT_DEFINED,-1.0,0
81,AFD407CB-3731-49EC-A86F-538B2F8ACC69,1742400483590.0,21111.0,636.0,7.702081203460693,9.969965934753418,8.811,8.02116584777832,-4.474389378386883,1.6729331004292283,11.825420237082112,0.4139256700077602,0.09545272815057584,9.250961018124212,315396716,Braking,NOT_DEFINED,-1.0,0
82,E79604B0-AAB1-4A38-9241-4EE360CAA0BE,1742400498630.0,11129.0,322.0,8.944840431213379,9.77169132232666,9.8506,9.000350952148438,2.7065721690714515,-0.7050560056368833,8.02703236318749,-0.20727429448365792,-0.5543586976703875,10.86843460791901,315396716,Acceleration,NOT_DEFINED,-1.0,0
83,93F0F2C1-F509-4DD4-A9C7-957172038EB5,1742400507924.0,3619.0,113.0,10.332197189331055,8.30020523071289,8.3002,10.18542766571045,-3.0075490063274586,1.5138522568997737,10.55486353251179,-0.8896325975353818,1.110698340128601,9.600346938752054,315396716,Braking,NOT_DEFINED,-1.0,0
84,A5BE84A1-60F7-440A-874F-531ACB8E9CFD,1742400524846.0,943.0,48.0,3.557035207748413,3.6082184314727783,3.6082,2.98075270652771,5.19750831211877,-3.232536282836451,10.346022135517378,-2.322137874624112,1.828094847028642,11.086329730062676,315396716,Cornering,NOT_DEFINED,86.73558010451904,0
85,4C013F31-4259-4468-89C1-6A4F0A129589,1742400528935.0,2320.0,114.0,2.2170348167419434,2.5250089168548584,2.525,2.675147771835327,4.788495347294499,-3.170825718683337,7.1848632642463475,1.8911085113509554,-1.1298648537225415,12.425848182757694,315396716,Cornering,NOT_DEFINED,60.69711761097239,0
86,3F01558E-F0A9-4E66-B5AA-D5103CCB68CB,1742400520640.0,16107.0,843.0,2.7784276008605957,4.436371326446533,3.557,2.9809629917144775,-4.974262447585433,3.229265336464038,12.795310480912434,1.3903282553629763,1.0763693404790564,10.367630533659902,315396716,Braking,NOT_DEFINED,85.50481082860546,0
87,D780BB74-B270-41F6-935D-4CD69B572A07,1742400520169.0,17260.0,2110.0,2.7784276008605957,4.436371326446533,3.557,2.9809629917144775,2.9505905907342607,-0.8506067096298531,8.986676056506216,1.2404589834705746,-0.9784020119160944,8.368749110897634,315396716,Acceleration,NOT_DEFINED,85.50481082860546,0
88,57BA0C9C-B61B-4B1B-8D27-E1D5F342D901,1742400552219.0,2387.0,83.0,7.197361469268799,6.913697242736816,6.8927,7.306412696838379,3.041445715659606,-1.0122303763970197,5.591264263435692,1.096078958503671,-0.9756149674042627,9.280610462957691,315396716,Acceleration,NOT_DEFINED,-1.0,0
89,315C9EC8-DCD8-4DDF-AA77-5F72AA8145B2,1742400563582.0,4667.0,177.0,6.896116733551025,3.3130621910095215,3.3131,6.7823286056518555,-2.780455282877054,1.7658284670232631,11.889717086371077,-1.3366854397252461,1.3850502726797735,12.31813176803037,315396716,Braking,NOT_DEFINED,79.64182984432183,0
90,31A5DC84-CE0E-43A5-BDAD-B456E256D13D,1742400566368.0,1961.0,98.0,4.69510555267334,3.3130621910095215,2.3981,5.954861640930176,3.24345816200145,-1.7000159810426978,13.598690106610427,1.9604410567355635,-0.5798427896148636,9.367857880997809,315396716,Acceleration,NOT_DEFINED,57.64663672985065,0
91,3AC95A16-9E93-4B88-91A1-9CAEEFA2B332,1742400571710.0,1150.0,49.0,1.9233590364456177,1.437825083732605,1.4378,2.081594944000244,3.305257252109471,-1.3238596315217153,7.672093206048238,1.0138076162378271,0.3323241778683982,10.195679453259526,315396716,Acceleration,NOT_DEFINED,34.56250126774499,0
92,4ECADFF0-9060-4FA1-B1FD-839EEFB2520D,1742400588040.0,716.0,33.0,5.919045925140381,6.4360032081604,5.7972,4.248843193054199,3.669906720197968,-2.0641968261770156,6.547935817617532,0.13938017148896323,-0.6582119407526719,9.10925734482513,315396716,Acceleration,NOT_DEFINED,-1.0,0
93,A762795A-3718-4624-804E-1B8641B46D36,1742400587733.0,6003.0,313.0,4.248843193054199,2.975487470626831,4.0046,2.4034461975097656,-3.933030540390525,1.496985433940789,11.509126311217935,-0.7853159849058986,-0.002899643768116078,9.878388354691861,315396716,Braking,NOT_DEFINED,96.26442660788119,0
94,38E2315A-6DC0-4E61-86B8-E3D21DB847AA,1742400600936.0,4781.0,97.0,3.9530081748962402,3.3759918212890625,4.4593,4.156976699829102,6.254931098119939,-3.22545263992074,8.251039094477104,-2.3450302192056034,-0.9385001678748492,14.755538781700839,315396716,Cornering,NOT_DEFINED,-1.0,0
95,26DDCBEE-678B-428B-AF7F-A3A30A859C69,1742400600968.0,4781.0,371.0,3.9530081748962402,3.3759918212890625,4.4593,4.156976699829102,-5.5765916872999,1.4219231571554636,13.166088482710133,-2.450025554593775,1.3750624412476626,12.324011255230136,315396716,Braking,NOT_DEFINED,-1.0,0
96,08E1C46D-01D1-4876-8296-C4D9812355FF,1742400599313.0,6534.0,469.0,4.153426647186279,3.3759918212890625,4.3092,4.703685760498047,2.8997290033024337,-1.2329333228192803,9.6482239140649,2.6925096283959604,-1.7274871136050427,7.788430035411913,315396716,Acceleration,NOT_DEFINED,-1.0,0
97,2F06C98F-3512-4C8A-A0EE-5D2D87BB8368,1742400609509.0,653.0,64.0,5.185266971588135,3.8253273963928223,3.8253,4.723974704742432,-3.2832014764780535,1.6936491416990775,9.513125062486049,-0.982055732899982,0.3085048695720797,9.508164872661895,315396716,Braking,NOT_DEFINED,91.95433029594165,0
98,FDA900D7-ABB1-4281-B828-DF983A80B124,1742400611144.0,1688.0,130.0,2.5310282707214355,3.8572683334350586,4.3675,3.8253273963928223,3.0507397825600604,-0.9468716637550967,10.54046059637928,0.42138131877933654,-0.8947591770720079,9.594971412729139,315396716,Acceleration,NOT_DEFINED,-1.0,0
99,3795F512-5F30-48DC-932B-0325AF171BB1,1742400614733.0,2998.0,34.0,4.962346076965332,5.342529296875,4.9623,4.367517471313477,-3.133020549314637,2.4184633836344043,11.133601321581445,-0.535246527669068,0.871773522656947,8.63700485658066,315396716,Braking,NOT_DEFINED,-1.0,0
