ID,timeStart,max,min,quantile_95,median,quantile_05,UNIQUE_ID,type,synced
70,1742400110295.0,5.0836,3.7802,4.9517,4.8175,3.7802,315396716,Cornering,0
71,1742400138091.0,1.6212,0.0122,1.6212,1.4023,0.0122,315396716,Cornering,0
72,1742400245321.0,1.669,0.0004,1.669,0.7973,0.0004,315396716,Cornering,0
73,1742400242446.0,1.669,0.0,1.5867,0.5121,0.0001,315396716,Braking,0
74,1742400305616.0,0.1496,0.0021,0.0861,0.0144,0.0021,315396716,Braking,0
75,1742400418254.0,0.466,0.1485,0.466,0.4309,0.1485,315396716,Braking,0
76,1742400424280.0,0.9505,0.1878,0.9505,0.7801,0.1878,315396716,Acceleration,0
77,1742400424231.0,0.9505,0.018,0.9505,0.4185,0.0332,315396716,Cornering,0
78,1742400429732.0,0.9477,0.0015,0.7801,0.0332,0.0015,315396716,Braking,0
79,1742400459932.0,8.1581,5.213,8.0082,7.1744,6.0963,315396716,Braking,0
80,1742400464678.0,9.0004,6.0963,8.811,7.8766,6.1078,315396716,Acceleration,0
81,1742400483590.0,10.3322,7.7021,10.2516,8.811,7.8766,315396716,Braking,0
82,1742400498630.0,10.3322,7.8557,10.3322,9.8506,7.8557,315396716,Acceleration,0
83,1742400507924.0,10.3322,7.8557,10.193,8.3002,7.8557,315396716,Braking,0
84,1742400524846.0,3.6096,2.217,3.6096,3.6082,2.6751,315396716,Cornering,0
85,1742400528935.0,4.2724,2.217,3.8153,2.525,2.217,315396716,Cornering,0
86,1742400520640.0,5.6704,2.217,5.0506,3.557,2.217,315396716,Braking,0
87,1742400520169.0,5.6704,2.217,5.0506,3.557,2.217,315396716,Acceleration,0
88,1742400552219.0,7.1974,6.8334,7.1974,6.8927,6.8334,315396716,Acceleration,0
89,1742400563582.0,6.8961,2.0816,6.3995,3.3131,2.0816,315396716,Braking,0
90,1742400566368.0,4.6951,2.0816,3.3131,2.3981,2.0816,315396716,Acceleration,0
91,1742400571710.0,1.9234,0.6697,1.9234,1.4378,0.6697,315396716,Acceleration,0
92,1742400588040.0,6.436,4.0046,6.436,5.7972,5.0509,315396716,Acceleration,0
93,1742400587733.0,6.436,2.5287,6.436,4.0046,2.5287,315396716,Braking,0
94,1742400600936.0,4.887,3.1438,4.887,4.4593,3.1438,315396716,Cornering,0
95,1742400600968.0,4.887,3.1438,4.887,4.4593,3.1438,315396716,Braking,0
96,1742400599313.0,4.887,3.1438,4.887,4.3092,3.1438,315396716,Acceleration,0
97,1742400609509.0,5.1853,2.531,4.3675,3.8253,2.531,315396716,Braking,0
98,1742400611144.0,5.2605,2.531,5.2605,4.3675,2.531,315396716,Acceleration,0
99,1742400614733.0,5.3425,4.4647,5.3425,4.9623,4.4647,315396716,Braking,0
100,1742400640745.0,4.9307,2.345,3.7183,2.4447,2.345,315396716,Braking,0
101,1742400667779.0,3.7751,1.6985,3.3852,2.2805,1.7865,315396716,Cornering,0
102,1742400667860.0,5.1838,1.6985,4.6144,2.4719,1.8874,315396716,Acceleration,0
103,1742400706616.0,5.1838,1.9912,5.1838,3.6853,1.9912,315396716,Cornering,0
104,1742400666355.0,5.1838,1.6985,4.6144,2.4719,1.8874,315396716,Braking,0
105,1742400718169.0,4.7706,0.0424,4.5088,2.8394,0.0424,315396716,Cornering,0
106,1742400712540.0,5.2247,0.0424,5.2247,3.5508,0.0424,315396716,Braking,0
107,1742400709789.0,6.164,0.0424,5.8886,3.832,0.0424,315396716,Acceleration,0
108,1742400727397.0,6.164,4.5563,6.164,5.8886,4.5563,315396716,Braking,0
109,1742400736205.0,6.4286,3.3683,5.8877,4.0407,3.3683,315396716,Cornering,0
110,1742400732613.0,6.7025,3.3683,6.7025,4.2129,3.3683,315396716,Braking,0
111,1742400739116.0,5.1323,3.3683,4.7563,3.8492,3.3683,315396716,Acceleration,0
112,1742400748086.0,5.3662,4.7808,5.1695,5.1211,4.7808,315396716,Braking,0
113,1742400755592.0,5.37,3.2846,5.37,5.1152,3.2846,315396716,Braking,0
114,1742400755512.0,5.37,3.2846,5.37,5.1152,3.2846,315396716,Acceleration,0
115,1742400763617.0,4.9965,3.4086,4.9965,4.6403,3.4086,315396716,Acceleration,0
116,1742400770365.0,5.7727,4.622,5.7727,5.4412,4.622,315396716,Cornering,0
117,1742400768312.0,5.7727,0.3505,5.7727,4.622,0.3505,315396716,Acceleration,0
118,1742400768087.0,5.7727,0.3505,5.7345,4.4217,0.3505,315396716,Braking,0
119,1742400792045.0,1.4074,0.3452,1.4074,0.5654,0.3452,315396716,Acceleration,0
120,1742400933171.0,2.9155,0.0001,2.9155,0.9965,0.0001,315396716,Cornering,0
121,1742400933188.0,4.1422,0.0001,4.1422,2.3147,0.0001,315396716,Acceleration,0
122,1742400950454.0,3.3881,1.5747,3.0381,1.9885,1.5747,315396716,Cornering,0
123,1742400956991.0,3.7256,1.9343,3.7256,2.5832,1.9343,315396716,Cornering,0
124,1742400964210.0,3.3343,1.899,3.3343,2.9985,2.4405,315396716,Cornering,0
125,1742401003732.0,0.642,0.0075,0.642,0.0075,0.0075,315396716,Braking,0
126,1742401023241.0,2.9419,0.0,2.9419,0.7773,0.0,315396716,Cornering,0
127,1742401022968.0,2.9419,0.0,2.9419,1.0157,0.0,315396716,Braking,0
128,1742439667277.0,6.4707,6.4707,6.4707,6.4707,6.4707,1949307084,Acceleration,0
129,1742439656555.0,8.9558,1.9844,8.9558,6.0563,1.9844,1949307084,Cornering,0
130,1742439687331.0,4.7001,1.664,1.664,1.664,1.664,1949307084,Cornering,0
131,1742439696657.0,4.8609,4.7001,4.7001,4.7001,4.7001,1949307084,Cornering,0
132,1742439714424.0,27.6759,4.8609,4.8609,4.8609,4.8609,1949307084,Cornering,0
133,1742439765718.0,8.406,0.4927,8.406,6.6627,1.3873,1949307084,Cornering,0
134,1742439812896.0,7.2622,1.7605,7.2622,5.2774,1.7605,1949307084,Cornering,0
135,1742439820584.0,4.3377,0.9385,4.3141,1.957,0.9385,1949307084,Cornering,0
136,1742439829608.0,7.3921,6.346,7.3921,6.7535,6.346,1949307084,Cornering,0
137,1742439838945.0,5.1336,3.9239,5.1336,4.5784,3.9239,1949307084,Cornering,0
138,1742439847120.0,5.5725,1.1244,5.5725,2.8591,1.1244,1949307084,Cornering,0
139,1742439853880.0,9.9527,0.7826,9.9527,4.3643,0.7826,1949307084,Cornering,0
140,1742439870186.0,7.9603,1.3419,7.8331,5.9493,2.1199,1949307084,Cornering,0
141,1742439900215.0,5.7076,3.5455,5.087,4.3662,3.5455,1949307084,Braking,0
142,1742439896013.0,10.0112,1.0351,9.6458,6.4473,1.4805,1949307084,Cornering,0
143,1742439915151.0,10.092,9.1658,10.092,9.6778,9.1658,1949307084,Cornering,0
144,1742439919797.0,10.546,9.1568,10.546,9.5163,9.1568,1949307084,Cornering,0
145,1742439973230.0,10.5189,8.2207,10.5189,9.3985,8.2207,1949307084,Acceleration,0
146,1742439931658.0,13.8768,8.2207,13.5709,11.2569,9.1235,1949307084,Cornering,0
147,1742439992326.0,11.3741,9.7917,11.2813,11.0081,9.7917,1949307084,Cornering,0
148,1742439997599.0,11.7685,11.2452,11.7685,11.5836,11.2452,1949307084,Cornering,0
149,1742440012450.0,12.5716,9.144,12.507,11.3405,9.144,1949307084,Cornering,0
150,1742440035138.0,8.6034,4.2271,8.561,5.7048,4.2271,1949307084,Cornering,0
151,1742440043854.0,9.6417,5.9336,9.6417,8.886,5.9336,1949307084,Cornering,0
152,1742440056896.0,8.2721,5.9157,8.2721,7.2476,5.9157,1949307084,Cornering,0
153,1742440074201.0,8.2039,5.8806,7.7717,6.3061,5.8806,1949307084,Cornering,0
154,1742440113545.0,8.1741,5.747,8.1741,7.5807,5.747,1949307084,Cornering,0
155,1742440133803.0,10.4039,8.3983,10.4039,10.1934,8.3983,1949307084,Cornering,0
156,1742440165185.0,9.8134,1.5469,9.8134,4.1018,1.5469,1949307084,Cornering,0
157,1742440208074.0,11.931,11.5387,11.931,11.7882,11.5387,1949307084,Cornering,0
158,1742440228135.0,4.1804,3.0808,4.1804,4.0639,3.0808,1949307084,Acceleration,0
159,1742440244306.0,2.8884,1.898,2.8884,2.7116,2.3662,1949307084,Braking,0
160,1742440245913.0,2.8884,1.7838,2.8884,2.3662,1.7838,1949307084,Acceleration,0
161,1742440261437.0,5.5252,1.8914,5.5252,2.4822,1.8914,1949307084,Braking,0
162,1742440260283.0,5.6287,1.8914,5.6287,5.0815,1.8914,1949307084,Cornering,0
163,1742440282292.0,9.5272,7.043,9.5272,8.9582,7.043,1949307084,Braking,0
164,1742440282132.0,9.8577,7.043,9.8577,9.4352,7.043,1949307084,Cornering,0
165,1742440287114.0,13.1423,8.4593,13.0037,9.6362,8.5374,1949307084,Acceleration,0
166,1742440301734.0,13.9455,8.4593,13.8177,12.7055,9.0327,1949307084,Braking,0
167,1742440317055.0,13.9455,13.4092,13.9455,13.709,13.4195,1949307084,Acceleration,0
168,1742440308627.0,13.9455,12.2302,13.9455,13.1423,12.2302,1949307084,Cornering,0
169,1742440322113.0,13.709,13.3925,13.6211,13.5805,13.3925,1949307084,Braking,0
170,1742440328438.0,13.1622,7.5622,13.1622,10.3385,7.5622,1949307084,Cornering,0
171,1742440328619.0,13.1622,7.5622,13.1622,10.3385,7.5622,1949307084,Braking,0
172,1742440326705.0,13.3925,4.9017,13.3786,10.3385,4.9017,1949307084,Acceleration,0
173,1742440333767.0,8.5234,4.9017,8.5234,6.2855,4.9017,1949307084,Braking,0
174,1742440344826.0,12.686,11.5398,12.686,11.9702,11.5398,1949307084,Acceleration,0
175,1742440367676.0,11.8612,10.3575,11.8612,11.5055,10.3575,1949307084,Cornering,0
176,1742440379648.0,8.2693,5.7598,8.2693,5.8356,5.7598,1949307084,Acceleration,0
177,1742440384527.0,6.425,4.3562,6.425,5.0156,4.3562,1949307084,Acceleration,0
178,1742440414103.0,10.7078,6.3731,10.7078,9.319,6.3731,1949307084,Braking,0
179,1742440413599.0,11.3418,6.3731,10.7078,9.319,6.3731,1949307084,Acceleration,0
180,1742440442748.0,10.3101,7.3653,10.3101,8.1331,7.3653,1949307084,Acceleration,0
181,1742440444425.0,9.3332,7.3653,9.3332,8.1331,7.3653,1949307084,Braking,0
182,1742440455131.0,12.7421,9.2155,12.7421,10.676,9.2155,1949307084,Acceleration,0
183,1742440456108.0,12.7421,9.6612,12.7421,11.2237,9.6612,1949307084,Braking,0
184,1742440464794.0,13.442,12.4813,13.442,12.9207,12.4813,1949307084,Acceleration,0
185,1742440476175.0,12.4679,11.0097,12.4679,11.8791,11.1519,1949307084,Acceleration,0
186,1742440487880.0,10.9428,9.6502,10.9428,9.9181,9.6502,1949307084,Acceleration,0
187,1742440506274.0,3.7994,2.8148,3.7994,3.5644,2.8148,1949307084,Acceleration,0
188,1742440505160.0,4.94,2.8148,4.94,3.5644,2.8148,1949307084,Braking,0
189,1742440589397.0,0.0,0.0,0.0,0.0,0.0,1949307084,Cornering,0
190,1742440605250.0,3.2278,2.7281,3.2278,2.769,2.7281,1949307084,Acceleration,0
191,1742440648989.0,10.4583,5.9633,10.4583,8.3269,5.9633,1949307084,Acceleration,0
192,1742440660400.0,6.6224,2.5525,5.9295,3.2357,2.5525,1949307084,Acceleration,0
193,1742440662137.0,4.9875,2.5525,4.9875,3.2357,2.5525,1949307084,Braking,0
194,1742440660480.0,5.9295,2.253,5.9295,3.2357,2.5525,1949307084,Cornering,0
195,1742440681039.0,0.6893,0.0,0.6893,0.0,0.0,1949307084,Braking,0
196,1742440682271.0,0.727,0.0,0.6893,0.2697,0.0,1949307084,Cornering,0
197,1742440688185.0,0.727,0.0001,0.727,0.2794,0.0001,1949307084,Acceleration,0
198,1742440707630.0,0.6908,0.1829,0.6908,0.4025,0.1829,1949307084,Acceleration,0
199,1742440709022.0,0.6908,0.1349,0.6908,0.3948,0.1349,1949307084,Cornering,0
200,1742440724331.0,0.8927,0.5915,0.8927,0.6878,0.5915,1949307084,Acceleration,0
201,1742440732320.0,0.5145,0.1924,0.5145,0.3811,0.1924,1949307084,Acceleration,0
202,1742440723601.0,0.9529,0.1526,0.9529,0.5539,0.1924,1949307084,Cornering,0
203,1742440733988.0,0.5145,0.0099,0.5145,0.1526,0.0173,1949307084,Braking,0
204,1742440767166.0,0.4425,0.0001,0.4425,0.1559,0.0001,1949307084,Cornering,0
205,1742440802707.0,0.5554,0.0414,0.5554,0.4161,0.0414,1949307084,Acceleration,0
206,1742440821791.0,0.4063,0.0015,0.4063,0.1897,0.0015,1949307084,Acceleration,0
207,1742440788440.0,0.8513,0.0015,0.7224,0.2662,0.0157,1949307084,Cornering,0
208,1742440842491.0,0.3955,0.0125,0.3955,0.2549,0.0125,1949307084,Cornering,0
209,1742440852431.0,285.6844,0.0059,285.6844,0.0437,0.0059,1949307084,Cornering,0
