ID,timeStart,max,min,quantile_95,median,quantile_05,UNIQUE_ID,type,synced
164,1742440282132.0,5.793,-6.064,3.4425,1.0868,-3.5419,1949307084,Cornering,0
165,1742440287114.0,8.7435,-8.5085,3.2893,0.8777,-2.0233,1949307084,Acceleration,0
166,1742440301734.0,8.7435,-8.5085,2.6767,-0.1588,-2.4342,1949307084,Braking,0
167,1742440317055.0,4.7523,-3.7954,1.9067,-0.3323,-2.4006,1949307084,Acceleration,0
168,1742440308627.0,8.7435,-8.5085,2.6153,-0.4454,-2.6115,1949307084,Cornering,0
169,1742440322113.0,3.5745,-3.5835,1.4309,-0.0669,-1.8302,1949307084,Braking,0
170,1742440328438.0,5.2878,-3.5044,2.6872,1.0105,-1.1892,1949307084,Cornering,0
171,1742440328619.0,4.4834,-3.5044,2.5329,1.0105,-1.1892,1949307084,Braking,0
172,1742440326705.0,5.2878,-5.4459,2.5341,0.4857,-2.3019,1949307084,Acceleration,0
173,1742440333767.0,4.6638,-5.4459,1.0428,-1.105,-2.8175,1949307084,Braking,0
174,1742440344826.0,4.4409,-2.4927,1.5676,0.0141,-1.0505,1949307084,Acceleration,0
175,1742440367676.0,3.2738,-3.6204,1.5858,0.106,-1.0892,1949307084,Cornering,0
176,1742440379648.0,7.2659,-2.1213,1.8964,-0.3587,-1.4013,1949307084,Acceleration,0
177,1742440384527.0,5.2182,-2.4473,1.305,-0.8007,-1.7906,1949307084,Acceleration,0
178,1742440414103.0,6.2914,-5.0527,1.7963,-0.3417,-3.1943,1949307084,Braking,0
179,1742440413599.0,6.2914,-5.0527,1.7393,-0.3239,-2.973,1949307084,Acceleration,0
180,1742440442748.0,9.7534,-4.8712,2.205,-0.393,-2.2866,1949307084,Acceleration,0
181,1742440444425.0,9.7534,-4.8712,1.4486,-0.379,-2.2517,1949307084,Braking,0
182,1742440455131.0,5.3522,-2.9513,1.7238,0.2644,-1.4888,1949307084,Acceleration,0
183,1742440456108.0,5.3522,-2.9513,1.4302,0.2184,-1.21,1949307084,Braking,0
184,1742440464794.0,4.2273,-4.4809,1.6393,-0.0368,-1.6396,1949307084,Acceleration,0
185,1742440476175.0,4.6048,-4.4172,1.5268,0.1003,-1.3474,1949307084,Acceleration,0
186,1742440487880.0,3.8079,-3.3743,1.4802,-0.0053,-1.2541,1949307084,Acceleration,0
187,1742440506274.0,5.3169,-4.3965,2.6403,-0.6811,-2.9013,1949307084,Acceleration,0
188,1742440505160.0,5.3169,-4.3965,2.3323,-0.5119,-2.7675,1949307084,Braking,0
189,1742440589397.0,5.7956,-2.4461,1.3485,-0.286,-1.9361,1949307084,Cornering,0
190,1742440605250.0,4.4668,-2.3361,2.3931,-0.4086,-1.8207,1949307084,Acceleration,0
191,1742440648989.0,4.4771,-7.5973,2.0246,0.1785,-1.7238,1949307084,Acceleration,0
192,1742440660400.0,5.711,-6.8233,1.9904,-1.7316,-5.5834,1949307084,Acceleration,0
193,1742440662137.0,5.711,-6.8233,1.7076,-0.7359,-5.2547,1949307084,Braking,0
194,1742440660480.0,5.711,-6.8233,1.9194,-0.1211,-4.9947,1949307084,Cornering,0
195,1742440681039.0,11.6308,-10.4784,5.8734,-1.7786,-7.1791,1949307084,Braking,0
196,1742440682271.0,11.6308,-8.5183,3.9923,0.534,-4.0,1949307084,Cornering,0
197,1742440688185.0,11.6308,-1.721,4.4973,1.2304,-0.8813,1949307084,Acceleration,0
198,1742440707630.0,3.6064,-1.8029,2.8296,0.4533,-1.6324,1949307084,Acceleration,0
199,1742440709022.0,3.4759,-3.1288,1.9723,0.2682,-1.8029,1949307084,Cornering,0
200,1742440724331.0,4.7674,-1.6022,2.4955,1.2302,-1.4027,1949307084,Acceleration,0
201,1742440732320.0,3.8399,-3.6227,2.8836,0.3797,-2.656,1949307084,Acceleration,0
202,1742440723601.0,4.7674,-5.5431,2.4596,0.6144,-2.2144,1949307084,Cornering,0
203,1742440733988.0,2.5342,-3.6227,1.6835,-0.1098,-2.5333,1949307084,Braking,0
204,1742440767166.0,3.1561,-2.0526,1.8693,-0.1054,-1.6029,1949307084,Cornering,0
205,1742440802707.0,5.5268,-1.916,4.0169,0.349,-1.0264,1949307084,Acceleration,0
206,1742440821791.0,3.1377,-1.4652,2.367,0.0691,-0.8788,1949307084,Acceleration,0
207,1742440788440.0,5.5268,-3.0469,2.1201,-0.048,-1.4286,1949307084,Cornering,0
208,1742440842491.0,1.7065,-2.514,1.3798,-0.4156,-1.8999,1949307084,Cornering,0
209,1742440852431.0,2.7368,-1.2868,2.0276,0.37,-1.0279,1949307084,Cornering,0
210,1742440865866.0,2.3827,-1.5213,1.5247,0.1778,-1.0866,1949307084,Cornering,0
211,1742440880744.0,4.533,-13.3642,3.7015,1.7601,-4.6171,1949307084,Braking,0
212,1742440879037.0,7.7026,-13.3642,4.1464,2.7079,-3.1135,1949307084,Acceleration,0
213,1742440879117.0,6.9932,-13.3642,4.1272,2.5108,-3.0549,1949307084,Cornering,0
214,1742440984171.0,-4.6904,-9.6877,-5.1672,-7.1766,-8.33,1949307084,Cornering,0
215,1742440991313.0,0.3677,-8.6905,-0.889,-3.4673,-7.4667,1949307084,Cornering,0
216,1742440983993.0,12.7482,-11.5212,4.8619,-5.6142,-8.2736,1949307084,Braking,0
217,1742441002610.0,12.7482,-14.2528,7.6444,2.6584,-7.8211,1949307084,Acceleration,0
218,1742441007835.0,8.9147,-14.2528,7.3772,-2.5502,-7.884,1949307084,Braking,0
219,1742440999217.0,12.7482,-14.2528,7.0977,3.7988,-8.2144,1949307084,Cornering,0
220,1742441011603.0,8.9147,-8.635,7.0974,4.2469,-7.986,1949307084,Acceleration,0
221,1742441019025.0,11.3632,-8.635,6.8896,-5.5564,-8.15,1949307084,Braking,0
222,1742441019382.0,11.3632,-8.635,6.6314,3.7492,-7.9761,1949307084,Cornering,0
223,1742441024070.0,11.3632,-1.1994,6.6584,4.122,2.0732,1949307084,Acceleration,0
